x,y,strain_value
90.2286967418546,-518.05,4.1874072137598764e-05
92.73496240601503,-518.05,3.6076469921384206e-05
95.24122807017545,-518.05,3.2071504603620795e-05
97.74749373433576,-518.05,3.198487623441057e-05
100.25375939849619,-518.05,3.497085908517362e-05
102.76002506265661,-518.05,3.795684193593667e-05
105.26629072681703,-518.05,3.731666817257862e-05
107.77255639097746,-518.05,3.441674283843027e-05
110.27882205513777,-518.05,3.1516817504282064e-05
112.78508771929819,-518.05,2.9860843296483295e-05
115.29135338345861,-518.05,2.882161796645507e-05
117.79761904761904,-518.05,2.7782392636426843e-05
120.30388471177946,-518.05,2.7330170672270652e-05
122.81015037593977,-518.05,2.70195008617984e-05
125.3164160401002,-518.05,2.4116036688714313e-05
127.82268170426062,-518.05,2.2150960727011688e-05
130.32894736842104,-518.05,2.005230692814863e-05
132.83521303258146,-518.05,1.7994133650056287e-05
135.34147869674177,-518.05,1.6456840705083772e-05
137.8477443609022,-518.05,1.5089313431520564e-05
140.35401002506262,-518.05,1.3721786157957353e-05
142.86027568922304,-518.05,1.2346627611919942e-05
145.36654135338347,-518.05,1.0992732243260493e-05
147.87280701754378,-518.05,1.005548409250096e-05
150.3790726817042,-518.05,9.187365492995466e-06
152.88533834586462,-518.05,9.776294282806012e-06
155.39160401002505,-518.05,9.441698373207986e-06
157.89786967418547,-518.05,-9.148207927633462e-08
160.40413533834578,-518.05,-7.211021660336311e-06
162.9104010025062,-518.05,-4.696715655923186e-06
165.41666666666663,-518.05,-2.1824096515100604e-06
167.92293233082705,-518.05,-8.220704667124454e-07
170.42919799498748,-518.05,-2.8723443265634333e-06
172.93546365914779,-518.05,-4.922618186414328e-06
175.4417293233082,-518.05,-5.4576162653659e-06
177.94799498746863,-518.05,-2.5442326199701775e-06
180.45426065162906,-518.05,-1.111125375114455e-06
182.96052631578948,-518.05,-7.4537316734915064e-06
185.4667919799498,-518.05,-9.635352777190118e-06
187.9730576441102,-518.05,-1.255945302383909e-05
190.47932330827064,-518.05,-1.642172195105541e-05
192.98558897243106,-518.05,-2.043101514676033e-05
195.49185463659148,-518.05,-2.239552006380359e-05
197.9981203007518,-518.05,-2.3681717425781674e-05
200.50438596491222,-518.05,-2.4967914787759818e-05
203.01065162907264,-518.05,-2.4119625072182197e-05
205.51691729323306,-518.05,-2.2748908449508537e-05
208.0231829573935,-518.05,-2.1378191826834874e-05
210.5294486215538,-518.05,-1.9721989119478807e-05
213.03571428571422,-518.05,-2.1691974133819676e-05
215.54197994987464,-518.05,-2.430124241331906e-05
218.04824561403507,-518.05,-2.4830414519463138e-05
220.5545112781955,-518.05,-2.3809247385377217e-05
223.0607769423558,-518.05,-2.289200385131162e-05
225.56704260651622,-518.05,-2.7591707930823033e-05
228.07330827067665,-518.05,-3.45773527906664e-05
230.57957393483707,-518.05,-4.156299765050977e-05
233.0858395989975,-518.05,-4.3861283471770206e-05
