x,y,strain_value
295.7424812030075,-518.05,-0.0006485778553838191
298.2487468671678,-518.05,-0.0006623892065054349
300.75501253132825,-518.05,-0.0006762005576270512
303.26127819548867,-518.05,-0.0006826578443427247
305.7675438596491,-518.05,-0.0006803084119549445
308.2738095238095,-518.05,-0.0006779589795671644
310.7800751879698,-518.05,-0.000675693024354741
313.28634085213025,-518.05,-0.0006659819803071074
315.7926065162907,-518.05,-0.0006318479922811214
318.2988721804511,-518.05,-0.0006021471546058461
320.8051378446115,-518.05,-0.0006238522197190537
323.31140350877183,-518.05,-0.0006455572848322605
325.81766917293226,-518.05,-0.0006539416407158948
328.3239348370927,-518.05,-0.0006443074507533854
330.8302005012531,-518.05,-0.0006346732607908758
333.3364661654135,-518.05,-0.0006237633069055455
335.84273182957384,-518.05,-0.0006007385776354444
338.34899749373426,-518.05,-0.0005777138483653426
340.8552631578947,-518.05,-0.0005729091510410121
343.3615288220551,-518.05,-0.0006286667770809772
345.86779448621553,-518.05,-0.0006844244031209423
348.37406015037584,-518.05,-0.0007048135468219085
350.88032581453626,-518.05,-0.0006804404412935095
353.3865914786967,-518.05,-0.00065606733576511
355.8928571428571,-518.05,-0.0006387407631338872
358.39912280701753,-518.05,-0.000668999823682105
360.90538847117784,-518.05,-0.0006992588842303219
363.41165413533827,-518.05,-0.0007057468763785322
365.9179197994987,-518.05,-0.0006740448043744372
368.4241854636591,-518.05,-0.0006423427323703426
370.93045112781954,-518.05,-0.0006141954204762929
373.43671679197985,-518.05,-0.0005888847353367114
375.94298245614027,-518.05,-0.0005635740501971287
378.4492481203007,-518.05,-0.0005942815545893873
380.9555137844611,-518.05,-0.0006315732665589556
383.46177944862154,-518.05,-0.0006272669775640511
385.96804511278185,-518.05,-0.0006207346687830382
388.4743107769423,-518.05,-0.0006142023600020249
390.9805764411027,-518.05,-0.0006076700512210117
393.4868421052631,-518.05,-0.0006034260144965593
395.99310776942355,-518.05,-0.0006007728716780779
398.49937343358386,-518.05,-0.0005981197288595965
401.0056390977443,-518.05,-0.0005954665860411152
403.5119047619047,-518.05,-0.0006368155139376261
406.0181704260651,-518.05,-0.0006587486072210524
408.52443609022555,-518.05,-0.0006541417735667022
411.03070175438586,-518.05,-0.0006144337692074706
413.5369674185463,-518.05,-0.000567762458763914
416.0432330827067,-518.05,-0.0005427056177641148
418.54949874686713,-518.05,-0.0005302556504368654
421.05576441102755,-518.05,-0.0005178056831096159
423.56203007518786,-518.05,-0.0005379070343354477
426.0682957393483,-518.05,-0.0005741684478064819
428.5745614035087,-518.05,-0.000640853476390475
431.08082706766913,-518.05,-0.0007147248614703031
433.58709273182956,-518.05,-0.0006341268531996212
436.09335839598987,-518.05,-0.0005629176516047109
438.5996240601503,-518.05,-0.000577418027493154
441.1058897243107,-518.05,-0.0005893233264587311
443.61215538847114,-518.05,-0.0005824987873912318
446.11842105263156,-518.05,-0.0005756742483237328
448.62468671679187,-518.05,-0.0005732790726558306
451.1309523809523,-518.05,-0.0005918876524636533
453.6372180451127,-518.05,-0.0006104962322714761
456.14348370927314,-518.05,-0.000629104812079299
458.64974937343356,-518.05,-0.0006480826887993858
461.156015037594,-518.05,-0.0006015377507158288
463.6622807017543,-518.05,-0.0005512933549139102
466.1685463659147,-518.05,-0.0005299668792181201
468.67481203007515,-518.05,-0.0005062780410178013
471.18107769423557,-518.05,-0.00048557220092139376
473.687343358396,-518.05,-0.0005092800976445672
476.1936090225563,-518.05,-0.0005329879943677397
478.6998746867167,-518.05,-0.0005566958910909131
481.20614035087715,-518.05,-0.0005165766908254257
483.7124060150376,-518.05,-0.00046190899364148666
486.218671679198,-518.05,-0.000405875258713431
488.7249373433583,-518.05,-0.00037718941126903255
491.23120300751873,-518.05,-0.00036317326616010475
493.73746867167915,-518.05,-0.0003491571210511769
496.2437343358396,-518.05,-0.00023437221644960604
498.75,-518.05,-0.00010080628689486675
-501.25,-515.5437343358395,-0.00024315015678469637
-498.7437343358396,-515.5437343358395,-0.0003527739326490121
-496.2374686716792,-515.5437343358395,-0.00024514822551003316
-493.7312030075188,-515.5437343358395,-0.00022605587440527157
-491.2249373433584,-515.5437343358395,-0.00022491644065400113
-488.718671679198,-515.5437343358395,-0.00026609732585309263
-486.2124060150376,-515.5437343358395,-0.0003359123500433223
-483.7061403508772,-515.5437343358395,-0.0003590060694309673
-481.1998746867168,-515.5437343358395,-0.0003473405944973715
-478.6936090225564,-515.5437343358395,-0.0003922978468550514
-476.187343358396,-515.5437343358395,-0.0004209042463056359
-473.68107769423557,-515.5437343358395,-0.00036625672684873883
-471.1748120300752,-515.5437343358395,-0.00033959515387243676
-468.6685463659148,-515.5437343358395,-0.00036381096762663984
-466.1622807017544,-515.5437343358395,-0.00038897814913293154
-463.656015037594,-515.5437343358395,-0.00044449901490708354
-461.14974937343356,-515.5437343358395,-0.000440697032380131
-458.6434837092732,-515.5437343358395,-0.0003988791426294917
-456.1372180451128,-515.5437343358395,-0.0004064236459771721
-453.6309523809524,-515.5437343358395,-0.0004155497485214643
-451.124686716792,-515.5437343358395,-0.00043929247961509924
-448.61842105263156,-515.5437343358395,-0.0004731003973205238
-446.1121553884712,-515.5437343358395,-0.0004526997198946657
