x,y,strain_value
223.0607769423558,-518.05,3.0058503776531348e-05
225.56704260651622,-518.05,2.401804113285128e-05
228.07330827067665,-518.05,1.990899678146469e-05
230.57957393483707,-518.05,1.5799952430078028e-05
233.0858395989975,-518.05,2.0661034045990173e-05
235.5921052631578,-518.05,3.677373428814675e-05
238.09837092731823,-518.05,5.288643453030403e-05
240.60463659147865,-518.05,5.2529285260898004e-05
243.11090225563908,-518.05,1.6086359691522127e-05
245.6171679197995,-518.05,1.851587372726821e-06
248.1234335839598,-518.05,9.459605650054279e-06
250.62969924812023,-518.05,1.2666749568119044e-05
253.13596491228066,-518.05,7.144704046774356e-06
255.64223057644108,-518.05,1.6226585254297692e-06
258.1484962406015,-518.05,-4.813852881142526e-06
260.6547619047618,-518.05,-1.2694955323797046e-05
263.16102756892224,-518.05,-2.057605776645184e-05
265.66729323308266,-518.05,-2.5283221607557563e-05
268.1735588972431,-518.05,-2.3961162168132296e-05
270.6798245614035,-518.05,-2.8704680966070758e-05
273.1860902255638,-518.05,-7.632527694190369e-06
275.69235588972424,-518.05,-2.025214905125204e-05
278.19862155388466,-518.05,-3.287177040831365e-05
280.7048872180451,-518.05,-4.480932625378568e-05
283.2111528822055,-518.05,-5.581017879666803e-05
285.7174185463658,-518.05,-6.68110313395498e-05
288.22368421052624,-518.05,-4.0959026045217786e-05
290.72994987468667,-518.05,-2.030368288186437e-05
293.2362155388471,-518.05,1.2275652465061785e-06
295.7424812030075,-518.05,-3.897480462291838e-06
298.2487468671678,-518.05,-3.2209878284454465e-05
300.75501253132825,-518.05,-6.0522276106618195e-05
303.26127819548867,-518.05,-8.419322326140995e-05
305.7675438596491,-518.05,-0.00010230588998735639
308.2738095238095,-518.05,-0.00012041855671330286
310.7800751879698,-518.05,-0.00012629251582418568
313.28634085213025,-518.05,-0.00010835837865835105
315.7926065162907,-518.05,-8.047042369158975e-05
318.2988721804511,-518.05,-5.404090771021817e-05
320.8051378446115,-518.05,-6.968739632665267e-05
323.31140350877183,-518.05,-8.533388494308621e-05
