x,y,strain_value
333.3364661654135,-518.05,-0.000625511449974033
335.84273182957384,-518.05,-0.0005542863621744869
338.34899749373426,-518.05,-0.00048306127437493766
340.8552631578947,-518.05,-0.00044027505287635104
343.3615288220551,-518.05,-0.00047366952958016316
345.86779448621553,-518.05,-0.0005070640062839754
348.37406015037584,-518.05,-0.0004935484560710501
350.88032581453626,-518.05,-0.0004120039950832908
353.3865914786967,-518.05,-0.0003304595340955316
355.8928571428571,-518.05,-0.0002559270689789203
358.39912280701753,-518.05,-0.00022874700656179157
360.90538847117784,-518.05,-0.00020156694414466412
363.41165413533827,-518.05,-0.00021570737679047457
365.9179197994987,-518.05,-0.0003682912449868031
368.4241854636591,-518.05,-0.0005208751131831319
370.93045112781954,-518.05,-0.000585964312385954
373.43671679197985,-518.05,-0.0005812345333013067
375.94298245614027,-518.05,-0.0005765047542166592
378.4492481203007,-518.05,-0.000479565178934867
380.9555137844611,-518.05,-0.00034108126899507754
383.46177944862154,-518.05,-0.00027256241039520194
385.96804511278185,-518.05,-0.00036913261081129373
388.4743107769423,-518.05,-0.0004657028112273899
390.9805764411027,-518.05,-0.000562273011643486
393.4868421052631,-518.05,-0.0005548951451971566
395.99310776942355,-518.05,-0.00047524862274164016
398.49937343358386,-518.05,-0.00039560210028612733
401.0056390977443,-518.05,-0.000315955577830611
403.5119047619047,-518.05,-0.00038124883375487785
406.0181704260651,-518.05,-0.0003819551181045701
408.52443609022555,-518.05,-0.00041558732313872143
411.03070175438586,-518.05,-0.0005140613416051755
413.5369674185463,-518.05,-0.0006039652404990946
416.0432330827067,-518.05,-0.0006180539584206943
418.54949874686713,-518.05,-0.0005643406491856178
421.05576441102755,-518.05,-0.0005106273399505414
423.56203007518786,-518.05,-0.0005209194819213982
426.0682957393483,-518.05,-0.000560101136894193
428.5745614035087,-518.05,-0.0002276317781630309
431.08082706766913,-518.05,0.0003072886376443185
433.58709273182956,-518.05,-4.6770093406770885e-05
436.09335839598987,-518.05,-0.00040662084028931004
438.5996240601503,-518.05,-0.000418865648029349
441.1058897243107,-518.05,-0.00043720494525018906
443.61215538847114,-518.05,-0.0004995309157999715
446.11842105263156,-518.05,-0.0005618568863497542
448.62468671679187,-518.05,-0.0005947637436083376
451.1309523809523,-518.05,-0.0004881670636459012
453.6372180451127,-518.05,-0.000381570383683465
456.14348370927314,-518.05,-0.00027497370372102874
458.64974937343356,-518.05,-0.00033349996436095916
461.156015037594,-518.05,-0.000417373416159984
463.6622807017543,-518.05,-0.0004985252127507123
466.1685463659147,-518.05,-0.0005341458761934395
468.67481203007515,-518.05,-0.0005555306054740173
471.18107769423557,-518.05,-0.0005665805872917228
473.687343358396,-518.05,-0.0005333361167186587
476.1936090225563,-518.05,-0.0005000916461455965
478.6998746867167,-518.05,-0.0004668471755725325
481.20614035087715,-518.05,-0.00046550312517171184
483.7124060150376,-518.05,-0.00047143033081212455
486.218671679198,-518.05,-0.00047156697416065327
488.7249373433583,-518.05,-0.00035400190615975433
491.23120300751873,-518.05,-0.0002425758671241201
493.73746867167915,-518.05,-0.00013114982808848586
496.2437343358396,-518.05,-0.00017724322191175107
498.75,-518.05,-0.00025269468676840005
-501.25,-515.5437343358395,-0.00019092582762303165
-498.7437343358396,-515.5437343358395,-0.00018819623151352914
-496.2374686716792,-515.5437343358395,-0.00044126299821595666
-493.7312030075188,-515.5437343358395,-0.0006436485426618882
-491.2249373433584,-515.5437343358395,-0.0007932197794792007
-488.718671679198,-515.5437343358395,-0.0007733293898586822
-486.2124060150376,-515.5437343358395,-0.0006295808611624724
-483.7061403508772,-515.5437343358395,-0.0005926678829486444
-481.1998746867168,-515.5437343358395,-0.0006696686833306014
-478.6936090225564,-515.5437343358395,-0.0006488155895057133
-476.187343358396,-515.5437343358395,-0.0006492222446065915
-473.68107769423557,-515.5437343358395,-0.0007461555524676583
-471.1748120300752,-515.5437343358395,-0.0007961713623032406
-468.6685463659148,-515.5437343358395,-0.0007389722572952002
-466.1622807017544,-515.5437343358395,-0.0007133210525812137
-463.656015037594,-515.5437343358395,-0.0006610471439595922
-461.14974937343356,-515.5437343358395,-0.0006987805382282093
-458.6434837092732,-515.5437343358395,-0.0007418855655936272
-456.1372180451128,-515.5437343358395,-0.0007214258954841122
-453.6309523809524,-515.5437343358395,-0.0006996723746635875
-451.124686716792,-515.5437343358395,-0.0006835870583741297
-448.61842105263156,-515.5437343358395,-0.000627516622764775
-446.1121553884712,-515.5437343358395,-0.0006623926254605881
-443.60588972431077,-515.5437343358395,-0.0007736981539389062
-441.0996240601504,-515.5437343358395,-0.0008438162279480948
-438.59335839599,-515.5437343358395,-0.0008764126505375347
-436.08709273182956,-515.5437343358395,-0.0007057633020995644
-433.5808270676692,-515.5437343358395,-0.0005153149071997452
-431.07456140350877,-515.5437343358395,-0.00034160301817246814
-428.5682957393484,-515.5437343358395,-0.0005494711618556457
-426.062030075188,-515.5437343358395,-0.0007939421828259194
-423.55576441102755,-515.5437343358395,-0.0007078159134776853
-421.0494987468672,-515.5437343358395,-0.0007033538265644107
-418.54323308270676,-515.5437343358395,-0.000707275598545901
-416.0369674185464,-515.5437343358395,-0.00074187737641188
-413.530701754386,-515.5437343358395,-0.0007753844766908188
-411.02443609022555,-515.5437343358395,-0.0008000011385035389
-408.5181704260652,-515.5437343358395,-0.000822863336911283
-406.01190476190476,-515.5437343358395,-0.0008666685759505318
-403.5056390977444,-515.5437343358395,-0.0007438321088153924
-400.99937343358397,-515.5437343358395,-0.0005782020445109247
